timestamp,datetime,pm25,pm10,no2,co,o3,temp,humidity,wind_speed,aqi,target_aqi_6h,aqi_lag_1,aqi_lag_2
1767951314,2026-01-09 15:05:14,35.57,56.12,11.47,181.67,41.57,23.18,38.78,2.37,147,168.0,150.0,171.0
1767954914,2026-01-09 16:05:14,35.21,56.13,7.95,214.99,41.01,21.24,34.09,3.83,145,171.0,147.0,150.0
1767958514,2026-01-09 17:05:14,37.93,55.2,17.51,397.59,35.95,17.65,45.8,5.18,159,167.0,145.0,147.0
1767962114,2026-01-09 18:05:14,41.25,66.11,18.15,379.9,23.3,13.55,46.47,7.04,176,171.0,159.0,145.0
1767965714,2026-01-09 19:05:14,44.45,68.81,22.97,374.38,23.89,12.75,53.84,2.95,186,151.0,176.0,159.0
1767969314,2026-01-09 20:05:14,43.55,68.03,11.85,180.71,22.46,10.51,59.69,4.35,185,145.0,186.0,176.0
1767972914,2026-01-09 21:05:14,42.71,62.21,9.35,177.55,16.42,7.71,69.85,3.74,168,143.0,185.0,186.0
1767976514,2026-01-09 22:05:14,41.38,63.87,14.91,226.45,14.03,4.51,77.78,4.35,171,144.0,168.0,185.0
1767980114,2026-01-09 23:05:14,41.98,65.74,8.54,207.6,18.63,5.35,68.69,6.61,167,137.0,171.0,168.0
1767983714,2026-01-10 00:05:14,41.32,61.87,11.61,204.71,13.92,6.17,60.68,4.9,171,147.0,167.0,171.0
1767987314,2026-01-10 01:05:14,36.96,60.3,10.29,197.86,16.12,4.8,80.03,7.71,151,138.0,171.0,167.0
1767990914,2026-01-10 02:05:14,34.67,50.65,8.3,196.63,16.08,5.81,69.65,5.33,145,156.0,151.0,171.0
1767994514,2026-01-10 03:05:14,31.78,46.4,12.25,202.02,11.2,7.71,59.07,3.75,143,180.0,145.0,151.0
1767998114,2026-01-10 04:05:14,33.48,49.82,11.46,153.07,25.94,11.07,56.41,5.7,144,177.0,143.0,145.0
1768001714,2026-01-10 05:05:14,34.03,47.18,10.18,197.63,22.24,11.31,57.74,5.53,137,186.0,144.0,143.0
1768005314,2026-01-10 06:05:14,34.81,50.97,15.87,215.11,30.07,12.26,59.85,4.25,147,155.0,137.0,144.0
1768008914,2026-01-10 07:05:14,33.0,49.59,10.37,188.66,32.99,19.52,43.2,3.34,138,149.0,147.0,137.0
1768012514,2026-01-10 08:05:14,38.32,61.31,19.18,425.58,34.39,20.62,42.57,4.73,156,160.0,138.0,147.0
1768016114,2026-01-10 09:05:14,45.37,68.7,15.73,367.48,36.03,22.75,32.68,3.23,180,150.0,156.0,138.0
1768019714,2026-01-10 10:05:14,43.13,68.35,7.93,193.36,36.43,26.24,32.75,8.55,177,143.0,180.0,156.0
1768023314,2026-01-10 11:05:14,44.98,62.86,11.92,171.7,42.05,25.75,30.36,2.74,186,143.0,177.0,180.0
1768026914,2026-01-10 12:05:14,36.72,53.33,12.31,195.8,47.82,25.87,33.96,9.92,155,160.0,186.0,177.0
1768030514,2026-01-10 13:05:14,35.85,61.22,12.08,167.16,46.57,24.58,22.67,6.17,149,192.0,155.0,186.0
1768034114,2026-01-10 14:05:14,38.39,55.69,8.75,206.97,42.83,23.76,32.3,3.86,160,169.0,149.0,155.0
1768037714,2026-01-10 15:05:14,37.09,57.69,12.71,200.28,36.1,22.72,30.15,8.44,150,149.0,160.0,149.0
1768041314,2026-01-10 16:05:14,36.38,60.41,11.11,186.94,28.93,21.13,37.46,2.13,143,135.0,150.0,160.0
1768044914,2026-01-10 17:05:14,35.37,52.19,19.01,405.68,25.51,17.06,49.17,7.75,143,139.0,143.0,150.0
1768048514,2026-01-10 18:05:14,40.32,58.43,18.48,446.93,31.23,14.19,50.65,3.4,160,135.0,143.0,143.0
1768052114,2026-01-10 19:05:14,44.8,68.38,19.79,402.25,18.42,11.24,60.43,1.63,192,131.0,160.0,143.0
1768055714,2026-01-10 20:05:14,42.23,60.66,12.85,251.06,22.49,9.71,62.75,3.53,169,137.0,192.0,160.0
1768059314,2026-01-10 21:05:14,36.58,52.79,10.81,168.0,12.41,6.39,72.15,6.4,149,123.0,169.0,192.0
1768062914,2026-01-10 22:05:14,32.88,46.28,9.99,170.47,15.17,4.94,70.26,3.59,135,131.0,149.0,169.0
1768066514,2026-01-10 23:05:14,34.05,49.06,8.27,199.48,18.09,4.94,70.39,4.49,139,119.0,135.0,149.0
1768070114,2026-01-11 00:05:14,32.97,49.79,8.96,156.32,22.91,7.21,68.89,5.7,135,130.0,139.0,135.0
1768073714,2026-01-11 01:05:14,33.19,50.92,12.09,196.08,20.05,4.76,77.21,2.99,131,119.0,135.0,139.0
1768077314,2026-01-11 02:05:14,32.71,46.01,7.67,199.4,10.0,5.91,70.82,2.76,137,136.0,131.0,135.0
1768080914,2026-01-11 03:05:14,31.57,52.96,11.89,184.5,16.64,7.63,71.14,6.87,123,144.0,137.0,131.0
1768084514,2026-01-11 04:05:14,30.28,42.06,7.13,195.51,21.63,10.06,56.99,3.18,131,132.0,123.0,137.0
1768088114,2026-01-11 05:05:14,27.23,41.25,11.35,177.96,17.88,11.89,50.01,7.96,119,119.0,131.0,123.0
1768091714,2026-01-11 06:05:14,29.91,44.43,10.99,219.78,22.18,14.83,45.42,6.52,130,107.0,119.0,131.0
1768095314,2026-01-11 07:05:14,26.91,42.79,12.26,187.32,27.42,17.66,49.22,3.37,119,81.0,130.0,119.0
1768098914,2026-01-11 08:05:14,31.73,50.11,18.65,405.6,30.98,19.61,47.93,5.58,136,115.0,119.0,130.0
1768102514,2026-01-11 09:05:14,35.08,52.52,18.95,390.72,33.84,21.29,36.85,3.86,144,120.0,136.0,119.0
1768106114,2026-01-11 10:05:14,32.98,47.25,8.68,202.01,44.59,25.39,33.81,5.85,132,114.0,144.0,136.0
1768109714,2026-01-11 11:05:14,31.17,44.05,10.19,170.97,39.51,24.65,27.99,4.78,119,136.0,132.0,144.0
1768113314,2026-01-11 12:05:14,25.96,41.26,12.29,208.53,38.17,24.57,36.23,5.04,107,162.0,119.0,132.0
1768116914,2026-01-11 13:05:14,21.33,30.57,11.04,211.33,41.45,25.36,25.97,8.72,81,189.0,107.0,119.0
1768120514,2026-01-11 14:05:14,28.14,45.06,10.85,159.62,41.02,24.57,37.37,6.07,115,194.0,81.0,107.0
1768124114,2026-01-11 15:05:14,28.35,44.99,9.45,213.32,34.55,22.71,37.38,6.55,120,169.0,115.0,81.0
1768127714,2026-01-11 16:05:14,27.97,39.13,9.44,173.83,35.66,18.78,45.16,1.94,114,147.0,120.0,115.0
1768131314,2026-01-11 17:05:14,34.13,46.66,20.9,416.66,30.83,17.04,39.18,5.57,136,136.0,114.0,120.0
1768134914,2026-01-11 18:05:14,40.22,69.47,22.0,372.33,34.57,15.81,51.14,3.72,162,152.0,136.0,114.0
1768138514,2026-01-11 19:05:14,45.75,70.71,17.95,401.02,27.19,11.38,52.89,3.76,189,131.0,162.0,136.0
1768142114,2026-01-11 20:05:14,46.11,67.81,9.87,157.49,23.18,9.05,62.02,5.78,194,143.0,189.0,162.0
1768145714,2026-01-11 21:05:14,40.82,65.38,10.87,172.86,15.84,9.31,73.16,6.86,169,136.0,194.0,189.0
1768149314,2026-01-11 22:05:14,37.83,56.04,7.81,182.12,16.44,5.71,70.09,7.91,147,117.0,169.0,194.0
1768152914,2026-01-11 23:05:14,31.85,50.69,11.12,200.32,14.07,4.76,77.41,6.3,136,101.0,147.0,169.0
1768156514,2026-01-12 00:05:14,36.07,49.82,14.33,195.25,10.0,5.54,73.13,3.68,152,113.0,136.0,147.0
1768160114,2026-01-12 01:05:14,32.78,42.95,11.45,202.85,18.31,6.72,66.59,7.38,131,108.0,152.0,136.0
1768163714,2026-01-12 02:05:14,31.93,52.68,8.61,208.12,12.0,6.27,72.39,4.92,143,145.0,131.0,152.0
1768167314,2026-01-12 03:05:14,31.77,46.07,7.91,224.83,13.27,7.12,59.43,6.45,136,164.0,143.0,131.0
1768170914,2026-01-12 04:05:14,30.24,46.34,9.37,176.97,16.8,8.48,74.6,6.82,117,153.0,136.0,143.0
1768174514,2026-01-12 05:05:14,24.86,32.58,8.64,218.35,30.21,13.75,57.21,5.33,101,145.0,117.0,136.0
1768178114,2026-01-12 06:05:14,25.87,39.95,10.92,223.85,24.54,15.21,49.75,4.59,113,148.0,101.0,117.0
1768181714,2026-01-12 07:05:14,25.71,41.91,9.26,191.18,31.73,17.1,42.71,7.24,108,148.0,113.0,101.0
1768185314,2026-01-12 08:05:14,32.54,43.04,17.1,362.38,35.3,18.64,45.92,7.29,145,133.0,108.0,113.0
1768188914,2026-01-12 09:05:14,40.04,62.12,17.17,405.12,40.35,22.73,37.97,3.08,164,148.0,145.0,108.0
1768192514,2026-01-12 10:05:14,36.42,53.42,7.7,209.85,36.92,24.48,37.2,5.6,153,140.0,164.0,145.0
1768196114,2026-01-12 11:05:14,35.83,54.05,11.1,174.4,41.0,23.31,42.09,2.14,145,137.0,153.0,164.0
1768199714,2026-01-12 12:05:14,36.02,49.31,8.77,215.02,38.18,23.14,31.29,2.74,148,176.0,145.0,153.0
1768203314,2026-01-12 13:05:14,35.65,59.14,8.03,211.58,41.86,25.68,26.41,1.64,148,186.0,148.0,145.0
1768206914,2026-01-12 14:05:14,34.38,48.35,6.59,235.77,40.4,24.45,35.73,5.76,133,196.0,148.0,148.0
1768210514,2026-01-12 15:05:14,33.72,54.97,10.16,202.54,37.38,22.88,29.72,6.18,148,202.0,133.0,148.0
1768214114,2026-01-12 16:05:14,32.84,51.07,5.72,225.78,26.06,20.26,35.68,3.18,140,180.0,148.0,133.0
1768217714,2026-01-12 17:05:14,33.63,49.97,21.08,433.9,38.14,18.84,44.51,7.12,137,173.0,140.0,148.0
1768221314,2026-01-12 18:05:14,40.2,54.76,16.3,431.36,23.25,13.5,52.36,4.82,176,178.0,137.0,140.0
1768224914,2026-01-12 19:05:14,44.22,66.19,18.67,392.53,21.94,13.1,49.62,6.83,186,154.0,176.0,137.0
1768228514,2026-01-12 20:05:14,45.8,66.66,10.07,220.54,18.69,10.85,59.22,5.65,196,139.0,186.0,176.0
1768232114,2026-01-12 21:05:14,48.19,71.66,10.11,151.48,25.82,8.65,62.97,3.27,202,136.0,196.0,186.0
1768235714,2026-01-12 22:05:14,43.64,68.11,10.39,183.69,19.01,5.14,62.0,4.27,180,136.0,202.0,196.0
1768239314,2026-01-12 23:05:14,41.66,63.93,8.45,233.49,10.0,5.91,68.42,4.07,173,129.0,180.0,202.0
1768242914,2026-01-13 00:05:14,40.77,62.41,9.66,238.23,12.75,5.93,71.65,5.86,178,92.0,173.0,180.0
1768246514,2026-01-13 01:05:14,38.47,55.95,12.6,188.2,10.0,5.59,68.7,8.53,154,94.0,178.0,173.0
1768250114,2026-01-13 02:05:14,35.33,58.49,10.65,179.53,21.85,6.65,70.24,4.87,139,141.0,154.0,178.0
1768253714,2026-01-13 03:05:14,32.19,43.2,14.43,193.38,18.62,8.25,72.8,3.72,136,175.0,139.0,154.0
1768257314,2026-01-13 04:05:14,31.47,49.87,13.09,198.3,17.51,7.85,69.94,6.24,136,187.0,136.0,139.0
1768260914,2026-01-13 05:05:14,29.57,47.83,8.58,222.62,22.22,13.55,51.64,4.37,129,162.0,136.0,136.0
1768264514,2026-01-13 06:05:14,23.83,34.8,8.39,185.69,26.06,14.51,55.44,7.88,92,155.0,129.0,136.0
1768268114,2026-01-13 07:05:14,22.62,33.66,9.98,222.52,27.38,18.03,49.12,4.31,94,144.0,92.0,129.0
1768271714,2026-01-13 08:05:14,33.97,48.11,20.16,388.18,34.98,22.83,32.73,0.89,141,135.0,94.0,92.0
1768275314,2026-01-13 09:05:14,41.79,60.64,17.74,416.23,35.89,23.19,37.49,3.28,175,142.0,141.0,94.0
1768278914,2026-01-13 10:05:14,42.08,58.58,12.92,210.63,37.39,24.39,26.63,3.59,187,130.0,175.0,141.0
1768282514,2026-01-13 11:05:14,40.42,57.17,6.18,191.89,41.79,25.17,35.23,8.23,162,145.0,187.0,175.0
1768286114,2026-01-13 12:05:14,35.06,58.25,7.65,188.95,42.66,24.45,26.09,6.35,155,176.0,162.0,187.0
1768289714,2026-01-13 13:05:14,33.23,50.66,13.21,160.82,42.53,25.01,25.51,2.86,144,189.0,155.0,162.0
1768293314,2026-01-13 14:05:14,32.9,51.9,9.11,192.55,40.73,23.79,32.6,4.67,135,191.0,144.0,155.0
1768296914,2026-01-13 15:05:14,34.84,53.25,7.88,198.5,40.35,24.4,23.72,3.22,142,190.0,135.0,144.0
1768300514,2026-01-13 16:05:14,30.77,46.09,7.59,208.57,29.45,19.66,41.84,8.24,130,185.0,142.0,135.0
1768304114,2026-01-13 17:05:14,34.53,50.84,19.9,397.23,32.28,17.71,42.21,3.98,145,157.0,130.0,142.0
1768307714,2026-01-13 18:05:14,40.17,62.27,21.12,444.44,17.41,13.74,53.25,3.53,176,133.0,145.0,130.0
1768311314,2026-01-13 19:05:14,46.3,68.98,21.11,394.24,25.29,12.76,50.47,5.4,189,145.0,176.0,145.0
1768314914,2026-01-13 20:05:14,45.1,66.7,10.98,204.25,15.64,10.78,64.12,5.48,191,149.0,189.0,176.0
1768318514,2026-01-13 21:05:14,46.35,70.61,9.5,179.7,18.23,7.44,65.15,2.01,190,148.0,191.0,189.0
1768322114,2026-01-13 22:05:14,41.47,60.08,10.22,213.02,11.4,5.36,64.98,5.68,185,131.0,190.0,191.0
1768325714,2026-01-13 23:05:14,37.89,58.17,9.82,151.61,13.17,4.99,63.57,7.07,157,139.0,185.0,190.0
1768329314,2026-01-14 00:05:14,32.94,47.9,12.41,203.33,10.74,4.74,69.64,7.01,133,129.0,157.0,185.0
1768332914,2026-01-14 01:05:14,33.42,54.42,5.0,202.85,15.59,5.09,72.09,4.57,145,140.0,133.0,157.0
1768336514,2026-01-14 02:05:14,34.39,52.28,10.83,194.6,24.46,6.04,65.24,3.56,149,149.0,145.0,133.0
1768340114,2026-01-14 03:05:14,34.16,52.01,10.36,183.57,21.72,7.84,65.33,4.59,148,165.0,149.0,145.0
1768343714,2026-01-14 04:05:14,32.69,47.68,9.28,221.49,19.68,7.81,59.41,5.59,131,165.0,148.0,149.0
1768347314,2026-01-14 05:05:14,34.88,49.57,9.9,193.96,26.66,14.22,53.53,6.98,139,178.0,131.0,148.0
1768350914,2026-01-14 06:05:14,33.31,50.57,8.09,171.89,29.96,14.74,50.15,4.71,129,164.0,139.0,131.0
1768354514,2026-01-14 07:05:14,34.33,46.22,6.72,214.79,31.36,17.51,51.29,1.76,140,155.0,129.0,139.0
1768358114,2026-01-14 08:05:14,37.17,53.54,18.05,417.96,34.79,19.62,34.95,4.59,149,148.0,140.0,129.0
1768361714,2026-01-14 09:05:14,40.76,62.17,18.78,399.53,38.95,21.7,38.04,1.43,165,152.0,149.0,140.0
1768365314,2026-01-14 10:05:14,41.09,60.49,12.03,213.68,43.53,23.45,26.79,2.87,165,145.0,165.0,149.0
1768368914,2026-01-14 11:05:14,43.55,72.75,13.71,238.34,46.58,23.45,34.75,1.69,178,167.0,165.0,165.0
1768372514,2026-01-14 12:05:14,39.49,65.58,13.39,169.97,41.33,24.99,34.58,6.43,164,197.0,178.0,165.0
1768376114,2026-01-14 13:05:14,34.63,50.91,12.3,213.75,48.76,24.88,22.12,4.68,155,225.0,164.0,178.0
1768379714,2026-01-14 14:05:14,35.67,48.2,8.8,236.94,40.46,24.67,20.36,2.84,148,205.0,155.0,164.0
1768383314,2026-01-14 15:05:14,35.6,54.41,10.38,223.98,33.71,21.21,35.63,1.0,152,196.0,148.0,155.0
1768386914,2026-01-14 16:05:14,36.09,54.43,8.88,190.78,26.22,18.71,34.58,2.63,145,186.0,152.0,148.0
1768390514,2026-01-14 17:05:14,39.1,56.22,22.46,367.34,31.14,18.35,44.18,3.9,167,178.0,145.0,152.0
1768394114,2026-01-14 18:05:14,46.9,70.27,22.6,391.15,31.92,14.81,48.15,3.5,197,177.0,167.0,145.0
1768397714,2026-01-14 19:05:14,53.0,81.18,17.65,400.13,28.8,14.09,60.61,4.07,225,153.0,197.0,167.0
1768401314,2026-01-14 20:05:14,49.85,71.01,8.3,208.66,13.97,7.44,71.05,4.99,205,155.0,225.0,197.0
1768404914,2026-01-14 21:05:14,48.55,69.04,9.53,179.35,17.92,7.21,61.95,3.89,196,128.0,205.0,225.0
1768408514,2026-01-14 22:05:14,44.25,66.79,9.45,203.87,16.24,7.86,61.91,3.36,186,130.0,196.0,205.0
1768412114,2026-01-14 23:05:14,42.15,64.59,6.78,178.17,13.93,4.86,73.5,3.68,178,128.0,186.0,196.0
1768415714,2026-01-15 00:05:14,40.16,59.33,8.79,232.46,17.46,4.82,70.35,8.48,177,124.0,178.0,186.0
1768419314,2026-01-15 01:05:14,37.76,59.1,11.99,206.18,11.88,5.59,68.95,7.29,153,130.0,177.0,178.0
1768422914,2026-01-15 02:05:14,35.99,52.07,8.73,198.76,12.05,5.92,70.21,2.71,155,138.0,153.0,177.0
1768426514,2026-01-15 03:05:14,32.42,48.67,14.93,195.23,19.02,7.69,62.08,7.9,128,165.0,155.0,153.0
1768430114,2026-01-15 04:05:14,32.75,44.54,8.17,215.95,25.42,10.37,60.42,3.63,130,145.0,128.0,155.0
1768433714,2026-01-15 05:05:14,31.3,45.99,8.16,171.39,22.83,12.28,51.26,3.22,128,125.0,130.0,128.0
1768437314,2026-01-15 06:05:14,29.79,42.97,7.91,186.66,25.69,15.12,52.68,4.02,124,108.0,128.0,130.0
1768440914,2026-01-15 07:05:14,32.0,54.74,10.52,185.59,32.0,16.67,47.45,3.54,130,85.0,124.0,128.0
1768444514,2026-01-15 08:05:14,34.09,53.05,19.47,397.98,37.53,21.39,37.47,4.52,138,94.0,130.0,124.0
1768448114,2026-01-15 09:05:14,38.13,58.79,24.16,414.5,49.12,22.53,36.18,8.14,165,90.0,138.0,130.0
1768451714,2026-01-15 10:05:14,35.44,52.62,10.16,214.13,40.36,24.59,35.38,7.79,145,81.0,165.0,138.0
1768455314,2026-01-15 11:05:14,27.91,41.63,12.85,180.8,36.93,26.12,25.33,4.78,125,115.0,145.0,165.0
1768458914,2026-01-15 12:05:14,27.35,42.81,12.23,163.15,36.61,24.29,24.18,5.26,108,138.0,125.0,145.0
1768462514,2026-01-15 13:05:14,21.97,35.36,10.39,172.55,42.12,24.05,32.77,9.04,85,138.0,108.0,125.0
1768466114,2026-01-15 14:05:14,21.61,34.99,7.15,186.65,38.89,21.56,37.69,4.78,94,144.0,85.0,108.0
1768469714,2026-01-15 15:05:14,22.76,33.21,10.08,204.24,42.27,22.07,37.29,4.47,90,154.0,94.0,85.0
1768473314,2026-01-15 16:05:14,20.98,27.15,8.54,197.38,37.12,20.96,44.49,4.95,81,142.0,90.0,94.0
1768476914,2026-01-15 17:05:14,28.41,38.88,22.6,368.47,29.54,16.3,48.05,4.08,115,138.0,81.0,90.0
1768480514,2026-01-15 18:05:14,32.68,51.96,19.58,385.93,24.64,15.62,48.86,5.07,138,143.0,115.0,81.0
1768484114,2026-01-15 19:05:14,33.4,53.65,24.02,380.13,21.01,11.15,58.83,6.08,138,144.0,138.0,115.0
1768487714,2026-01-15 20:05:14,33.15,48.68,12.81,193.92,19.11,10.36,52.02,4.46,144,116.0,138.0,138.0
1768491314,2026-01-15 21:05:14,33.0,46.52,8.04,161.41,14.27,8.5,61.69,5.99,154,127.0,144.0,138.0
1768494914,2026-01-15 22:05:14,34.24,46.27,8.58,222.96,18.76,5.96,64.01,3.34,142,131.0,154.0,144.0
1768498514,2026-01-15 23:05:14,34.64,50.04,8.4,203.14,10.0,6.16,72.23,5.27,138,133.0,142.0,154.0
1768502114,2026-01-16 00:05:14,33.09,50.46,15.21,235.82,10.0,3.77,65.08,7.01,143,116.0,138.0,142.0
1768505714,2026-01-16 01:05:14,33.48,50.61,8.8,215.81,11.93,4.77,78.51,2.12,144,93.0,143.0,138.0
1768509314,2026-01-16 02:05:14,31.03,48.35,10.2,202.63,18.57,7.08,64.22,5.09,116,134.0,144.0,143.0
1768512914,2026-01-16 03:05:14,29.3,45.21,11.4,167.74,12.39,7.18,66.8,3.37,127,136.0,116.0,144.0
1768516514,2026-01-16 04:05:14,30.07,47.78,10.28,190.21,24.27,10.47,65.81,1.64,131,149.0,127.0,116.0
1768520114,2026-01-16 05:05:14,30.37,43.02,9.8,204.54,22.94,12.07,50.83,3.98,133,161.0,131.0,127.0
1768523714,2026-01-16 06:05:14,27.31,38.5,9.16,235.47,27.41,16.24,37.55,7.61,116,163.0,133.0,131.0
1768527314,2026-01-16 07:05:14,22.21,25.84,11.84,241.08,31.44,18.21,42.0,6.8,93,171.0,116.0,133.0
1768530914,2026-01-16 08:05:14,31.66,47.96,19.58,384.57,40.46,21.56,35.64,1.09,134,161.0,93.0,116.0
1768534514,2026-01-16 09:05:14,34.81,55.26,19.3,405.48,40.11,21.69,31.95,5.87,136,164.0,134.0,93.0
1768538114,2026-01-16 10:05:14,34.73,48.89,11.33,228.29,37.01,24.63,34.16,4.93,149,175.0,136.0,134.0
1768541714,2026-01-16 11:05:14,36.14,52.65,10.41,204.2,38.83,24.32,33.07,5.62,161,196.0,149.0,136.0
1768545314,2026-01-16 12:05:14,39.82,61.95,10.74,186.0,42.41,25.35,39.23,2.42,163,202.0,161.0,149.0
1768548914,2026-01-16 13:05:14,42.26,61.33,10.93,198.56,32.23,23.9,34.55,4.87,171,204.0,163.0,161.0
1768552514,2026-01-16 14:05:14,41.91,66.49,9.08,194.62,36.66,24.22,35.23,7.14,161,184.0,171.0,163.0
1768556114,2026-01-16 15:05:14,39.31,53.62,6.92,199.22,35.1,22.17,24.4,8.02,164,186.0,161.0,171.0
1768559714,2026-01-16 16:05:14,42.25,66.31,11.15,172.55,36.11,20.71,37.56,3.37,175,191.0,164.0,161.0
1768563314,2026-01-16 17:05:14,46.34,66.12,22.9,400.11,33.95,18.62,39.39,7.27,196,181.0,175.0,164.0
1768566914,2026-01-16 18:05:14,50.39,68.87,18.28,416.56,28.46,16.81,47.76,3.17,202,193.0,196.0,175.0
1768570514,2026-01-16 19:05:14,48.86,76.39,18.03,393.93,26.09,12.54,60.33,8.07,204,195.0,202.0,196.0
1768574114,2026-01-16 20:05:14,45.99,70.29,10.83,203.49,18.94,8.81,60.09,7.19,184,184.0,204.0,202.0
1768577714,2026-01-16 21:05:14,43.2,66.35,7.77,228.95,22.71,9.67,55.22,6.0,186,165.0,184.0,204.0
1768581314,2026-01-16 22:05:14,46.76,73.82,8.76,200.06,10.7,6.36,71.55,1.16,191,170.0,186.0,184.0
1768584914,2026-01-16 23:05:14,44.33,65.47,6.78,209.53,16.51,4.31,73.21,4.3,181,162.0,191.0,186.0
1768588514,2026-01-17 00:05:14,45.63,63.97,14.08,199.58,14.0,5.3,65.92,5.67,193,158.0,181.0,191.0
1768592114,2026-01-17 01:05:14,46.3,70.7,6.56,197.71,16.95,5.13,75.19,4.74,195,136.0,193.0,181.0
1768595714,2026-01-17 02:05:14,44.86,70.56,12.26,208.42,21.77,6.72,66.6,9.1,184,175.0,195.0,193.0
1768599314,2026-01-17 03:05:14,39.93,62.48,8.67,217.92,15.43,8.23,66.68,5.46,165,189.0,184.0,195.0
1768602914,2026-01-17 04:05:14,40.02,53.59,13.48,182.94,22.85,11.55,57.87,2.59,170,193.0,165.0,184.0
1768606514,2026-01-17 05:05:14,37.74,55.73,10.08,193.3,22.96,11.98,56.41,5.14,162,176.0,170.0,165.0
1768610114,2026-01-17 06:05:14,40.06,63.37,13.14,201.31,23.71,15.06,54.93,3.17,158,162.0,162.0,170.0
1768613714,2026-01-17 07:05:14,34.87,53.65,14.03,187.27,33.15,18.01,44.39,5.36,136,152.0,158.0,162.0
1768617314,2026-01-17 08:05:14,41.0,63.71,21.2,415.2,37.82,20.8,39.77,5.42,175,132.0,136.0,158.0
1768620914,2026-01-17 09:05:14,44.45,64.95,17.78,406.0,40.78,21.37,39.09,7.83,189,117.0,175.0,136.0
1768624514,2026-01-17 10:05:14,46.57,76.29,7.43,228.99,38.33,22.48,32.75,4.07,193,111.0,189.0,175.0
1768628114,2026-01-17 11:05:14,42.57,62.75,10.09,219.53,47.27,24.25,36.28,6.76,176,146.0,193.0,189.0
1768631714,2026-01-17 12:05:14,37.44,59.19,10.3,213.45,42.13,27.23,15.66,10.13,162,150.0,176.0,193.0
1768635314,2026-01-17 13:05:14,37.18,53.23,10.57,217.55,42.58,26.05,32.73,5.06,152,164.0,162.0,176.0
1768638914,2026-01-17 14:05:14,29.14,38.91,10.41,244.47,35.56,24.35,33.58,4.94,132,148.0,152.0,162.0
1768642514,2026-01-17 15:05:14,26.68,40.66,9.8,224.66,35.23,22.29,34.97,6.73,117,130.0,132.0,152.0
1768646114,2026-01-17 16:05:14,27.05,35.59,9.51,172.57,36.26,21.15,40.75,4.36,111,118.0,117.0,132.0
1768649714,2026-01-17 17:05:14,34.22,50.76,18.99,414.74,29.69,18.53,34.09,4.38,146,124.0,111.0,117.0
1768653314,2026-01-17 18:05:14,37.65,53.34,16.18,429.31,36.2,16.27,51.84,2.97,150,128.0,146.0,111.0
1768656914,2026-01-17 19:05:14,38.63,52.29,19.68,406.76,19.44,11.87,58.86,6.15,164,108.0,150.0,146.0
1768660514,2026-01-17 20:05:14,35.08,53.51,12.41,201.22,19.71,9.63,55.63,1.71,148,118.0,164.0,150.0
1768664114,2026-01-17 21:05:14,30.68,44.52,9.25,220.08,18.68,8.53,59.22,5.19,130,116.0,148.0,164.0
1768667714,2026-01-17 22:05:14,29.96,47.29,11.34,224.59,15.06,7.18,58.53,7.5,118,119.0,130.0,148.0
1768671314,2026-01-17 23:05:14,30.47,48.12,11.98,207.0,12.7,5.13,75.11,5.91,124,100.0,118.0,130.0
1768674914,2026-01-18 00:05:14,32.28,49.37,12.11,203.44,18.38,5.38,66.5,5.32,128,124.0,124.0,118.0
1768678514,2026-01-18 01:05:14,26.85,34.1,7.79,198.04,13.71,3.64,74.44,5.21,108,137.0,128.0,124.0
1768682114,2026-01-18 02:05:14,28.31,43.7,11.75,183.71,12.37,8.53,68.99,4.86,118,157.0,108.0,128.0
1768685714,2026-01-18 03:05:14,27.63,40.81,9.87,212.83,15.68,8.07,60.33,5.77,116,172.0,118.0,108.0
1768689314,2026-01-18 04:05:14,28.33,42.81,10.59,232.31,18.01,10.64,64.23,6.79,119,152.0,116.0,118.0
1768692914,2026-01-18 05:05:14,25.12,34.52,10.74,217.56,22.13,10.58,65.0,7.65,100,140.0,119.0,116.0
1768696514,2026-01-18 06:05:14,30.91,48.41,11.04,189.27,26.4,15.18,42.35,1.29,124,136.0,100.0,119.0
1768700114,2026-01-18 07:05:14,32.08,50.97,11.49,195.36,33.89,16.82,54.23,3.85,137,137.0,124.0,100.0
1768703714,2026-01-18 08:05:14,37.13,53.79,22.28,375.47,28.14,18.98,50.44,2.58,157,146.0,137.0,124.0
1768707314,2026-01-18 09:05:14,41.39,66.48,17.6,414.71,40.53,21.54,34.42,7.45,172,144.0,157.0,137.0
1768710914,2026-01-18 10:05:14,37.05,49.25,6.8,200.76,36.18,23.62,31.6,5.93,152,154.0,172.0,157.0
1768714514,2026-01-18 11:05:14,34.29,49.59,10.95,211.62,37.46,24.99,24.14,7.92,140,161.0,152.0,172.0
1768718114,2026-01-18 12:05:14,32.75,47.9,9.71,179.74,44.38,25.5,25.86,5.58,136,177.0,140.0,152.0
1768721714,2026-01-18 13:05:14,32.12,47.26,10.84,171.77,34.15,23.71,34.16,7.25,137,191.0,136.0,140.0
1768725314,2026-01-18 14:05:14,33.55,52.83,7.68,200.17,40.7,24.14,31.4,4.06,146,183.0,137.0,136.0
1768728914,2026-01-18 15:05:14,34.27,48.41,8.7,183.42,33.55,20.75,37.68,2.18,144,164.0,146.0,137.0
